"switch","partners","total.cons"
13,83,236238.107081
13,84,236399.242747
13,85,236015.736178
13,86,235535.826975
13,87,241558.798018
13,88,237785.556883
13,89,239340.782542
13,90,236790.853936
13,91,237106.603274
13,92,238632.402756
13,93,239518.681365
13,94,240058.482775
13,95,238873.479201
13,96,236175.200191
13,97,238093.140597
13,98,238280.668651
13,99,237634.5199
13,100,237748.390755
14,0,28610.824933
14,1,208724.700453
14,2,232055.268254
14,3,240882.656853
14,4,245772.324618
14,5,248297.736611
14,6,249434.253215
14,7,250211.35475
14,8,251355.945902
14,9,251657.05972
14,10,251767.53487
14,11,252176.139691
14,12,252038.957571
14,13,252269.454672
14,14,252285.464668
14,15,252644.258108
14,16,251395.857183
14,17,250459.811713
14,18,249695.852886
14,19,251216.148
14,20,249814.801485
14,21,250828.675207
14,22,249924.380172
14,23,249249.608541
14,24,248437.729086
14,25,247646.40491
14,26,245992.131387
14,27,247406.275649
14,28,245661.156746
14,29,244098.447196
14,30,242838.032103
14,31,245389.216388
14,32,246386.962421
14,33,244636.98403
14,34,241839.16604
14,35,244283.003694
14,36,243210.844145
14,37,243173.26567
14,38,243304.022417
14,39,243099.89095
14,40,243118.123759
14,41,244024.890843
14,42,242628.84871
14,43,239888.47523
14,44,242528.251443
14,45,243708.171175
14,46,239294.330375
14,47,236743.287098
14,48,244619.219243
14,49,240322.000375
14,50,238679.547269
14,51,238712.822536
14,52,239602.921251
14,53,241488.247411
14,54,241553.316138
14,55,240692.277125
14,56,238942.395172
14,57,235689.090109
14,58,241289.758595
14,59,239185.270134
14,60,237309.646803
14,61,239780.869006
14,62,237351.014188
14,63,239536.154414
14,64,237555.052929
14,65,240250.033327
14,66,240692.430233
14,67,239058.729223
14,68,235793.189712
14,69,238487.516816
14,70,239548.040195
14,71,241539.896797
14,72,237621.957281
14,73,237551.239149
14,74,241230.927638
14,75,237697.174524
14,76,242865.546063
14,77,239176.979802
14,78,243118.367392
14,79,237526.850224
14,80,236346.536682
14,81,237823.602559
14,82,239218.526014
14,83,234661.478245
14,84,235066.049407
14,85,240169.203398
14,86,239834.073255
14,87,238647.265663
14,88,237514.958693
14,89,239979.604628
14,90,240031.345418
14,91,238384.57241
14,92,239835.181406
14,93,236965.170731
14,94,236971.27508
14,95,237823.422979
14,96,238483.5427
14,97,238564.00419
14,98,239662.355573
14,99,237063.73692
14,100,237605.637321
15,0,28610.824933
15,1,207924.244716
15,2,231293.397039
15,3,240651.610848
15,4,245821.204747
15,5,248154.879349
15,6,249366.969023
15,7,250244.627893
15,8,251121.189228
15,9,251434.711426
15,10,251879.357281
15,11,252109.233854
15,12,251832.163909
15,13,252216.541857
15,14,252121.693746
15,15,251580.804232
15,16,250928.495919
15,17,250877.511467
15,18,250660.236753
15,19,251779.70524
15,20,250013.08353
15,21,248910.737443
15,22,249267.584271
15,23,245419.108632
15,24,247132.973181
15,25,247547.234909
15,26,246524.310625
15,27,245564.199995
15,28,245054.230662
15,29,245626.137506
15,30,243317.287982
15,31,244386.413532
15,32,243615.392948
15,33,244152.994187
15,34,244004.718193
15,35,244303.768471
15,36,243689.187565
15,37,242080.306885
15,38,243130.16404
15,39,243857.556893
15,40,240902.295594
15,41,241564.243514
15,42,238177.307011
15,43,240555.795481
15,44,242519.060285
15,45,242364.36851
15,46,244105.452181
15,47,240719.977953
15,48,241864.601654
15,49,237201.428864
15,50,238532.77997
15,51,240783.985169
15,52,238947.746553
15,53,242313.936948
15,54,240884.969186
15,55,235438.81287
15,56,236848.020815
15,57,241399.310155
15,58,238495.094862
15,59,236820.507838
15,60,239935.948787
15,61,236246.107971
15,62,240285.793229
15,63,241091.523891
15,64,237942.787077
15,65,234951.127258
15,66,239087.394171
15,67,239370.987354
15,68,239741.511932
15,69,237452.438309
15,70,241618.417159
15,71,236902.577684
15,72,236517.563843
15,73,239910.76661
15,74,237499.123056
15,75,239511.547007
15,76,240047.826235
15,77,238886.804904
15,78,237482.943072
15,79,239307.299974
15,80,239814.688095
15,81,235517.111278
15,82,237807.80347
15,83,239902.376452
15,84,235959.294292
15,85,237101.01783
15,86,236994.240376
15,87,241269.905491
15,88,235709.325965
15,89,238187.28531
15,90,235915.849406
15,91,238444.378983
15,92,236090.42099
15,93,235150.835948
15,94,237171.902691
15,95,236996.113301
15,96,240180.132433
15,97,236412.673372
15,98,236711.725852
15,99,238202.943779
15,100,237633.646605
16,0,28706.944419
16,1,208001.226713
16,2,231546.305532
16,3,240485.472971
16,4,245717.240107
16,5,247924.902706
16,6,249469.390919
16,7,250342.893823
16,8,251019.254996
16,9,251368.955485
16,10,251843.726744
16,11,251921.747184
16,12,252011.220964
16,13,251352.356495
16,14,251708.820104
16,15,252324.735509
16,16,250792.949554
16,17,249821.00309
16,18,250813.20264
16,19,250142.339411
16,20,250574.597571
16,21,249140.521029
16,22,246707.514003
16,23,248551.28631
16,24,248429.57296
16,25,248446.74614
16,26,247876.7408
16,27,245525.962749
16,28,244557.500389
16,29,246197.742124
16,30,245814.529526
16,31,245890.072871
16,32,247915.05189
16,33,245065.643328
16,34,241574.591386
16,35,243355.562701
16,36,241358.283541
16,37,241508.448702
16,38,240419.698467
16,39,241903.730101
16,40,245719.704952
16,41,244335.379372
16,42,242490.900866
16,43,241232.858541
16,44,239003.817109
16,45,238465.201684
16,46,241467.805178
16,47,238886.391043
16,48,240034.829871
16,49,241460.736414
16,50,239794.018849
16,51,237085.171069
16,52,242057.815071
16,53,241524.613843
16,54,239756.478848
16,55,241207.906099
16,56,238255.348145
16,57,239445.211501
16,58,239923.595174
16,59,239670.142534
16,60,241538.42928
16,61,237541.245829
16,62,238432.373276
16,63,237009.693076
16,64,237929.606437
16,65,237647.066605
16,66,240824.332432
16,67,238371.540371
16,68,238676.152543
16,69,237448.311769
16,70,241136.851798
16,71,236915.672538
16,72,238806.529814
16,73,238434.849747
16,74,239855.251209
16,75,236643.458325
16,76,239089.431576
16,77,233821.638554
16,78,238128.456246
16,79,240726.766215
16,80,240492.196189
16,81,239981.991354
16,82,238368.890083
16,83,240046.388563
16,84,237902.451594
16,85,237862.484033
16,86,238310.670177
16,87,236282.226753
16,88,238507.715034
16,89,239040.293251
16,90,236350.992269
16,91,233244.935456
16,92,240885.286118
16,93,235051.02142
16,94,238287.404259
16,95,238258.958268
16,96,237332.862607
16,97,241518.078857
16,98,239055.287361
16,99,235458.938308
16,100,237975.040157
17,0,28706.944419
17,1,207792.890671
17,2,231312.41674
17,3,240254.388085
17,4,245410.17818
17,5,247702.831413
17,6,248938.670758
17,7,249920.262619
17,8,251095.930601
17,9,251395.194833
17,10,251678.451206
17,11,251667.189859
17,12,252274.195197
17,13,252108.663836
17,14,252458.156563
17,15,251988.688041
17,16,250996.495407
17,17,250741.482126
17,18,250010.882772
17,19,251927.147812
17,20,250917.035015
17,21,249228.112687
17,22,249067.139547
17,23,248672.529186
17,24,248023.878
17,25,247201.289485
17,26,247110.59287
17,27,243746.616916
17,28,245192.117348
17,29,244623.92197
17,30,245994.73128
17,31,246148.93394
17,32,246559.682806
17,33,246999.985434
17,34,246332.45539
17,35,242994.754348
17,36,244234.176331
17,37,244305.51252
17,38,242998.987172
17,39,240224.969287
17,40,242812.790403
17,41,243467.026123
17,42,241250.33567
17,43,242080.318224
17,44,241206.306409
17,45,238480.17482
17,46,240461.088049
17,47,239551.564361
17,48,244345.995147
17,49,241778.674711
17,50,242163.458163
17,51,240699.8383
17,52,239737.296404
17,53,240432.562353
17,54,239607.324618
17,55,238428.275184
17,56,240825.121492
17,57,239202.989048
17,58,238339.923609
17,59,237734.321228
17,60,238533.31978
17,61,241207.22442
17,62,237695.420825
17,63,239403.417026
17,64,239616.223362
17,65,238350.350927
17,66,240741.002866
17,67,236996.450644
17,68,239446.655943
17,69,239911.65408
17,70,241556.258725
17,71,239689.309111
17,72,235856.538245
17,73,238221.05501
17,74,240731.76862
17,75,237730.66261
17,76,241984.663247
17,77,238325.191322
17,78,240445.789906
17,79,239742.455726
17,80,234958.364539
17,81,238911.886705
17,82,238984.943997
17,83,234482.197045
17,84,237441.995685
17,85,235900.565347
17,86,236820.559449
17,87,238323.564192
17,88,236700.322409
17,89,240477.864154
17,90,240174.347746
17,91,239812.068729
17,92,239124.626855
17,93,235431.171759
17,94,239678.745735
17,95,237483.821648
17,96,237572.164901
17,97,239110.963817
17,98,239458.816972
17,99,238003.50272
17,100,241274.576091
18,0,28741.278767
18,1,207683.485697
18,2,231405.875658
18,3,240526.740373
18,4,245261.471221
18,5,247424.822285
18,6,249037.898413
18,7,249804.625589
18,8,251005.802676
18,9,250984.277941
18,10,251870.741003
18,11,251538.851995
18,12,252082.609428
18,13,251898.980979
18,14,252111.803207
18,15,252026.396464
18,16,252058.760512
18,17,251015.235036
18,18,251961.925652
18,19,250827.023733
18,20,249923.274875
18,21,249034.14628
18,22,249135.484212
18,23,246193.981083
18,24,249274.18191
18,25,247933.934233
18,26,247231.506134
18,27,247143.686808
18,28,245737.735182
18,29,246311.719625
18,30,245700.355738
18,31,243094.563558
18,32,244702.778808
18,33,245097.919096
18,34,242641.724831
18,35,243667.786844
18,36,241613.266046
18,37,240356.065707
18,38,244899.443765
18,39,244265.519618
18,40,243608.136116
18,41,243453.293525
18,42,242860.361918
18,43,242311.832835
18,44,243879.108562
18,45,238321.992213
18,46,243526.073114
18,47,241393.02869
18,48,242245.793141
18,49,238979.580152
18,50,240990.812638
18,51,240964.980051
18,52,240362.772243
18,53,235771.099416
18,54,242918.772554
18,55,241905.643356
18,56,240956.730374
18,57,240228.683987
18,58,242125.382352
18,59,241557.130993
18,60,240928.915227
18,61,239711.309662
18,62,237735.302122
18,63,240591.417801
18,64,239035.667781
18,65,239271.171857
18,66,239589.271686
18,67,237127.313742
18,68,240606.219712
18,69,239827.592534
18,70,238519.557886
18,71,237506.462457
18,72,236388.035164
18,73,243006.874573
18,74,239715.037339
18,75,239082.628587
18,76,238196.406152
18,77,237560.684435
18,78,238178.263553
18,79,239796.532548
18,80,237278.737918
18,81,237942.620698
18,82,237207.292641
18,83,239727.087051
18,84,237139.702175
18,85,236937.652058
18,86,240120.492959
18,87,237000.36444
18,88,238497.590184
18,89,235734.187001
18,90,238454.542584
18,91,239590.473746
18,92,236449.244701
18,93,238834.287335
18,94,236553.885054
18,95,234620.328445
18,96,235381.842812
18,97,238473.764822
18,98,238067.678589
18,99,236348.176783
18,100,238987.125372
19,0,28833.463543
19,1,207542.983997
19,2,230473.682123
19,3,239778.301028
19,4,245430.600072
19,5,247326.263377
19,6,248967.667824
19,7,250132.114638
19,8,250845.127237
19,9,251145.69371
19,10,251504.237756
19,11,251431.68664
19,12,251689.950897
19,13,252485.229615
19,14,252284.261927
19,15,251245.316066
19,16,251222.777672
19,17,251018.990852
19,18,248974.658404
19,19,250161.001591
19,20,249092.755849
19,21,250341.512736
19,22,249447.170616
19,23,248933.352423
19,24,248308.231839
19,25,250020.449526
19,26,248122.061116
19,27,248172.252407
19,28,246871.200606
19,29,246399.560068
19,30,244741.09925
19,31,244649.917603
19,32,245373.258887
19,33,244757.981923
19,34,243271.341001
19,35,243628.599967
19,36,245207.486543
19,37,240363.348916
19,38,243453.831353
19,39,241673.957749
19,40,242298.74392
19,41,243697.819743
19,42,243158.830648
19,43,243246.456645
19,44,243777.566471
19,45,239617.503143
19,46,243089.88121
19,47,241098.637037
19,48,239953.219531
19,49,240493.087306
19,50,242474.343825
19,51,239367.336342
19,52,243824.839036
19,53,238474.961103
19,54,241883.237903
19,55,240218.839612
19,56,237705.446716
19,57,239766.136631
19,58,241861.90159
19,59,241719.321995
19,60,239736.483081
19,61,235960.598775
19,62,240970.810702
19,63,241096.711152
19,64,241217.973756
19,65,238283.17368
19,66,241187.501385
19,67,236659.651001
19,68,239826.696558
19,69,239998.945445
19,70,236007.02516
19,71,238205.872979
19,72,240036.078359
19,73,236487.863496
19,74,235734.575736
19,75,236199.724279
19,76,238747.752054
19,77,241440.77822
19,78,238579.591725
19,79,239401.018695
19,80,238076.340644
19,81,238031.660439
19,82,238348.606507
19,83,239210.096789
19,84,240168.005303
19,85,240111.393256
19,86,240002.37183
19,87,235965.069567
19,88,238816.800749
19,89,241029.811589
19,90,236685.581891
19,91,238680.662523
19,92,238250.137953
19,93,237749.59779
19,94,235974.563576
19,95,238543.539064
19,96,240541.989125
19,97,236488.408343
19,98,235519.776003
19,99,238218.995641
19,100,241038.983011
20,0,28833.463543
20,1,207329.763418
20,2,230408.566015
20,3,239875.158352
20,4,244986.309106
20,5,247254.88584
20,6,248818.575663
20,7,249712.862724
20,8,250731.359831
20,9,251205.272331
20,10,251754.707485
20,11,251239.525228
20,12,251984.355119
20,13,251733.850458
20,14,252341.327355
20,15,251503.241765
20,16,251975.325773
20,17,250460.789849
20,18,252233.618241
20,19,249335.486079
20,20,250014.817607
20,21,249838.585065
20,22,251103.457242
20,23,248315.318191
20,24,249154.346396
20,25,248547.883948
20,26,250084.918626
20,27,243964.316627
20,28,248026.412785
20,29,248866.749527
20,30,247770.330645
20,31,244945.688027
20,32,246611.204505
20,33,244627.991039
20,34,246364.055111
20,35,241317.445744
20,36,243751.293396
20,37,243999.629387
20,38,246366.022999
20,39,243660.664892
20,40,241236.144714
20,41,240541.524033
20,42,243635.913463
20,43,238161.026048
20,44,242580.708742
20,45,243364.977123
20,46,239354.993027
20,47,243916.740286
20,48,241118.551739
20,49,240888.128077
20,50,240266.819587
20,51,240614.445694
20,52,242635.96379
20,53,239119.58768
20,54,240076.591906
20,55,238297.196642
20,56,238292.307026
20,57,239969.798406
20,58,239484.516011
20,59,239196.551262
20,60,239121.807707
20,61,236844.303173
20,62,241083.546159
20,63,240747.74912
20,64,240622.095011
20,65,240664.577698
20,66,238936.222585
20,67,237940.315918
20,68,233791.786935
20,69,236812.229211
20,70,239626.372151
20,71,238390.796775
20,72,236738.429552
20,73,238239.866393
20,74,239787.065812
20,75,235328.238318
20,76,238353.956277
20,77,238371.920751
20,78,238410.279414
20,79,239274.639328
20,80,235487.510448
20,81,236922.645892
20,82,238948.041336
20,83,237469.355873
20,84,238492.142358
20,85,236062.849247
20,86,238110.629834
20,87,238353.550398
20,88,238410.170386
20,89,236820.19724
20,90,233587.929151
20,91,235773.069108
20,92,238957.663183
20,93,238180.406063
20,94,237275.431526
20,95,238615.915205
20,96,235560.765581
20,97,236160.611732
20,98,238973.67109
20,99,237478.459531
20,100,237792.369158
21,0,28833.463543
21,1,207302.885884
21,2,230212.353588
21,3,240129.074609
21,4,244697.707625
21,5,247315.650018
21,6,248771.612603
21,7,249880.287836
21,8,250453.088773
21,9,250859.1352
21,10,251569.091782
21,11,252011.191429
21,12,251572.300441
21,13,252201.87131
21,14,252247.549162
21,15,252068.62037
21,16,251310.761588
21,17,251238.844102
21,18,251370.87967
21,19,251215.576018
21,20,249785.345895
21,21,249971.973387
21,22,250201.793522
21,23,248703.444509
21,24,247523.881463
21,25,246619.467957
21,26,248542.504217
21,27,246857.153626
21,28,246807.582604
21,29,247029.221982
21,30,246730.760351
21,31,245861.173695
21,32,244600.212443
21,33,242547.746007
21,34,242794.325013
21,35,244597.511311
21,36,243095.424656
21,37,243689.162304
21,38,243544.162902
21,39,242131.099687
21,40,243756.381753
21,41,243650.000091
21,42,242183.887308
21,43,242049.103988
21,44,240878.95317
21,45,241694.780097
21,46,240520.152597
21,47,239893.519932
21,48,243232.039434
21,49,240327.736647
21,50,241553.570721
21,51,239401.526273
21,52,240288.533726
21,53,238730.54717
21,54,242754.259958
21,55,239869.076328
21,56,236682.381806
21,57,241460.092249
21,58,245677.019489
21,59,238785.898994
21,60,239758.229337
21,61,241207.602537
21,62,239339.482173
21,63,237778.477301
21,64,240784.238267
21,65,237491.411554
21,66,242084.196419
21,67,238041.404137
21,68,235956.368692
21,69,238351.897941
21,70,237844.371065
21,71,239107.192648
21,72,236473.517935
21,73,240623.075562
21,74,242216.176022
21,75,239214.96556
21,76,240168.954168
21,77,238039.10153
21,78,237354.868138
21,79,239489.103694
21,80,236512.900015
21,81,239357.360675
21,82,239192.607982
21,83,239827.785378
21,84,237005.528007
21,85,236765.266963
21,86,242067.397301
21,87,238812.690298
21,88,239537.044562
21,89,240300.627378
21,90,239230.704777
21,91,238052.609034
21,92,235834.185181
21,93,237133.63406
21,94,237941.005288
21,95,238286.240339
21,96,237273.591292
21,97,238057.782853
21,98,240108.461831
21,99,240637.678265
21,100,237949.538793
22,0,28833.463543
22,1,207734.518259
22,2,230060.429558
22,3,239590.711593
22,4,244971.730032
22,5,247154.21371
22,6,248686.797347
22,7,249503.415157
22,8,250704.096549
22,9,251116.628683
22,10,251601.535849
22,11,251717.15982
22,12,251744.381794
22,13,252154.721369
22,14,252372.063227
22,15,251118.85834
22,16,250487.723738
22,17,250804.124611
22,18,251197.888686
22,19,250995.656237
22,20,250024.11742
22,21,250058.453868
22,22,248184.387867
22,23,248821.98805
22,24,249418.106359
22,25,247807.377048
22,26,248429.200757
22,27,245942.498751
22,28,247502.083012
22,29,243131.779074
22,30,245362.684118
22,31,245581.301101
22,32,245755.113712
22,33,244288.774948
22,34,244929.593271
22,35,244027.076463
22,36,243505.219472
22,37,241907.435826
22,38,242351.073066
22,39,243732.94664
22,40,242095.865052
22,41,242278.152046
22,42,242475.214242
22,43,243677.06906
22,44,242038.030472
22,45,241083.770817
22,46,244335.753392
22,47,245273.125486
22,48,240195.174303
22,49,239980.225521
22,50,242176.173234
22,51,239898.839143
22,52,241158.217493
22,53,237644.290255
22,54,239343.03462
22,55,242699.128481
22,56,237970.838609
22,57,237553.012533
22,58,241387.046466
22,59,241399.303407
22,60,240388.492944
22,61,237834.775358
22,62,241650.114837
22,63,240154.186964
22,64,241750.234069
22,65,236133.944236
22,66,238621.165035
22,67,236478.277997
22,68,241307.064782
22,69,241807.632957
22,70,240305.497487
22,71,240499.755931
22,72,239487.337802
22,73,239354.600424
22,74,237390.200875
22,75,239507.805726
22,76,238609.463247
22,77,236611.135902
22,78,240192.693361
22,79,239910.681785
22,80,235552.836888
22,81,240063.425869
22,82,241152.048267
22,83,238945.633863
22,84,240451.543862
22,85,241174.442127
22,86,239275.366358
22,87,236977.78941
22,88,240077.127705
22,89,239856.930768
22,90,238224.316148
22,91,237926.002211
22,92,236456.09036
22,93,240800.028365
22,94,237126.302381
22,95,236470.163362
22,96,236770.008323
22,97,236808.73984
22,98,235955.759818
22,99,240179.731484
22,100,238235.576173
23,0,28833.463543
